序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
2568,603711,香飘飘,12.81,-2.51,-0.33,21585.0,27760954.0,3.58,13.18,12.71,13.16,13.14,2.08,0.52,-27.15,1.56,5288917221.0,5288917221.0,-0.16,0.0,-7.38,-20.68
2569,301262,海看股份,24.08,-2.51,-0.62,14022.0,33777043.65,4.29,24.67,23.61,24.6,24.7,1.76,1.15,21.67,2.66,10041360000.0,2939575439.0,0.17,0.33,-7.6,-1.39
2570,603130,云中马,42.01,-2.51,-1.08,35356.0,149692287.0,5.36,43.51,41.2,42.51,43.09,2.01,6.92,80.77,4.27,5776971542.0,2145175535.0,0.02,0.19,43.33,90.52
2571,600973,宝胜股份,5.05,-2.51,-0.13,138984.0,70479017.0,3.67,5.19,5.0,5.17,5.18,1.41,1.01,52.05,1.96,6925399552.0,6925399552.0,-0.2,0.0,-0.79,-19.84
2572,002605,姚记科技,27.58,-2.51,-0.71,62694.0,173839193.0,3.68,28.3,27.26,28.3,28.29,1.01,1.86,22.51,3.25,11518083903.0,9300398774.0,0.15,0.04,-0.83,5.43
2573,603700,宁水集团,11.61,-2.52,-0.3,29207.0,34292710.0,5.54,12.06,11.4,11.96,11.91,1.7,1.45,21.83,1.46,2341727526.0,2341727526.0,0.17,0.35,-2.19,18.35
2574,688750,金天钛业,20.89,-2.52,-0.54,16662.0,35008294.0,3.64,21.48,20.7,21.48,21.43,1.13,2.0,119.18,3.95,9661625000.0,1739092500.0,-0.05,-0.14,-7.28,-0.9
2575,605266,健之佳,20.49,-2.52,-0.53,15275.0,31372058.0,3.47,20.99,20.26,20.92,21.02,1.71,0.99,21.88,1.22,3166584595.0,3166584595.0,0.1,0.1,-2.66,-6.95
2576,002556,辉隆股份,5.41,-2.52,-0.14,70733.0,38488159.0,3.24,5.56,5.38,5.55,5.55,1.57,0.75,23.09,1.44,5120662813.0,5115810454.0,0.0,0.0,-9.08,0.56
2577,002274,华昌化工,6.19,-2.52,-0.16,79942.0,49828658.18,2.99,6.36,6.17,6.35,6.35,2.1,0.85,269.82,1.08,5895137159.0,5805286115.0,0.16,0.16,-15.78,-17.14
2578,600423,柳化股份,3.48,-2.52,-0.09,76976.0,26913552.0,3.92,3.59,3.45,3.59,3.57,1.12,0.96,403.66,5.01,2779458690.0,2779458690.0,0.0,0.0,2.65,18.37
2579,600386,北巴传媒,4.64,-2.52,-0.12,127436.0,58995510.0,4.41,4.77,4.56,4.77,4.76,0.94,1.58,292.11,2.11,3741696000.0,3741696000.0,0.0,0.22,1.75,4.04
2580,000688,国城矿业,14.29,-2.52,-0.37,48827.0,70664187.75,4.02,14.79,14.2,14.65,14.66,1.03,0.43,15.44,4.74,16081923430.0,16081861697.0,0.0,0.0,8.26,20.19
2581,603351,威尔药业,27.12,-2.52,-0.7,4868.0,13258357.0,3.92,27.9,26.81,27.9,27.82,1.14,0.36,25.24,2.13,3673109260.0,3673109260.0,0.07,-0.07,0.59,12.25
2582,002332,仙琚制药,9.64,-2.53,-0.25,178074.0,172298577.05,3.54,9.9,9.55,9.9,9.89,2.11,1.81,15.47,1.59,9535934908.0,9491290574.0,0.1,-0.1,3.99,0.0
2583,600038,中直股份,35.02,-2.53,-0.91,76330.0,269511226.0,2.76,35.97,34.98,35.93,35.93,2.22,1.14,50.86,1.67,28712660319.0,23426111439.0,-0.11,-0.17,-9.6,-8.71
2584,603916,苏博特,10.39,-2.53,-0.27,39313.0,41143907.0,3.47,10.67,10.3,10.63,10.66,1.39,0.94,35.02,1.06,4429208032.0,4367179732.0,0.19,0.19,13.55,41.17
2585,688576,西山科技,63.6,-2.53,-1.65,2379.0,15285402.0,4.58,66.0,63.01,65.49,65.25,1.29,1.09,42.08,1.69,2893803816.0,1385986400.0,0.16,0.08,-0.56,4.28
2586,605567,春雪食品,9.63,-2.53,-0.25,35508.0,34121037.0,4.76,9.92,9.45,9.85,9.88,1.66,1.78,67.45,1.8,1926000000.0,1926000000.0,0.63,0.73,-6.14,8.2
2587,300702,天宇股份,25.4,-2.53,-0.66,24848.0,63602074.64,3.8,26.24,25.25,26.0,26.06,1.47,1.18,29.56,2.43,8838619839.0,5363577868.0,0.04,-0.04,4.66,52.92
2588,688125,安达智能,50.4,-2.53,-1.31,7846.0,40073609.0,9.03,54.44,49.77,51.72,51.71,1.42,3.49,-35.32,2.22,4128467414.0,1133869766.0,0.2,0.34,35.19,29.0
2589,835508,殷图网联,27.78,-2.53,-0.72,6862.0,19120756.88,5.89,28.8,27.12,28.8,28.5,1.33,2.2,-351.19,8.74,1666800000.0,867986100.0,-0.14,-0.43,-10.96,16.33
2590,003008,开普检测,20.84,-2.53,-0.54,13992.0,29235821.7,4.4,21.45,20.51,21.38,21.38,2.81,1.8,26.57,2.03,2167360000.0,1622359093.0,0.39,0.19,-0.81,22.8
2591,603076,乐惠国际,24.66,-2.53,-0.64,14501.0,35914614.0,3.95,25.4,24.4,25.3,25.3,1.94,1.2,58.05,2.31,2976495143.0,2976495143.0,0.12,0.0,-19.99,8.92
2592,000301,东方盛虹,9.25,-2.53,-0.24,94078.0,87532595.0,3.37,9.52,9.2,9.49,9.49,1.67,0.14,79.16,1.82,61153874152.0,61129134361.0,0.33,0.0,8.82,12.67
2593,832786,骑士乳业,10.0,-2.53,-0.26,43676.0,43980367.2,3.41,10.26,9.91,10.19,10.26,1.3,3.07,63.85,2.87,2090530000.0,1421964550.0,-0.3,0.1,-15.25,42.45
2594,603107,上海汽配,16.16,-2.53,-0.42,50449.0,81914236.0,3.02,16.53,16.03,16.5,16.58,1.43,2.31,32.65,2.64,5451333600.0,3525691808.0,-0.19,-0.06,4.06,-1.7
2595,603309,维力医疗,13.47,-2.53,-0.35,24005.0,32450645.0,3.98,13.87,13.32,13.87,13.82,1.43,0.82,16.29,2.12,3944932202.0,3931508000.0,0.15,0.15,5.56,17.33
2596,002729,好利科技,13.88,-2.53,-0.36,38026.0,52778586.0,4.99,14.33,13.62,14.3,14.24,1.9,2.17,39.45,4.64,2539622490.0,2435436309.0,0.29,0.22,-9.87,10.77
2597,688280,精进电动-UW,8.49,-2.53,-0.22,124606.0,105984188.0,4.59,8.76,8.36,8.68,8.71,1.39,2.39,69.66,8.11,5010981953.0,4419419791.0,0.35,0.24,17.59,93.39
2598,601456,国联民生,10.77,-2.53,-0.28,261665.0,282718080.0,2.35,10.95,10.69,10.95,11.05,1.36,1.01,27.14,1.2,61179984521.0,27977053891.0,0.0,0.19,5.18,-19.99
2599,605168,三人行,29.69,-2.53,-0.77,26495.0,78859931.0,4.6,30.6,29.2,30.41,30.46,1.78,1.26,21.7,2.34,6259156314.0,6259156314.0,-0.03,0.17,0.2,-15.65
2600,301115,联检科技,15.44,-2.53,-0.4,16641.0,25688785.87,4.17,15.83,15.17,15.8,15.84,1.92,1.37,57.39,1.1,2858860210.0,1881802249.0,0.26,0.06,2.05,13.11
2601,603811,诚意药业,13.08,-2.53,-0.34,42259.0,55440615.0,3.87,13.46,12.94,13.45,13.42,1.34,1.29,19.04,3.33,4281140506.0,4281140506.0,0.23,0.23,37.68,74.87
2602,300258,精锻科技,16.55,-2.53,-0.43,230147.0,386836495.45,5.18,17.33,16.45,16.87,16.98,0.89,4.04,79.89,2.08,9682531872.0,9431731434.0,0.42,0.0,21.51,86.58
2603,300760,迈瑞医疗,231.13,-2.54,-6.02,53233.0,1241920325.51,2.39,236.73,231.07,236.28,237.15,1.7,0.44,27.64,7.18,280231579395.0,280223310719.0,-0.02,-0.02,2.64,-8.18
2604,002296,辉煌科技,10.75,-2.54,-0.28,75865.0,81800134.2,4.35,11.08,10.6,11.03,11.03,1.69,2.18,15.57,1.76,4187989515.0,3734716023.0,0.09,-0.09,-3.33,11.86
2605,002154,报 喜 鸟,4.6,-2.54,-0.12,1272377.0,575931993.6,6.78,4.72,4.4,4.51,4.72,1.07,10.78,17.02,1.49,6712935153.0,5426953859.0,-0.65,-1.08,22.34,5.5
2606,300568,星源材质,13.43,-2.54,-0.35,475409.0,647287089.53,4.93,13.94,13.26,13.78,13.78,1.27,3.92,89.72,1.83,18021604712.0,16302294943.0,0.15,-0.15,7.78,38.88
2607,600830,香溢融通,9.6,-2.54,-0.25,95254.0,91866845.0,3.05,9.82,9.52,9.81,9.85,2.04,2.1,44.99,1.98,4361498371.0,4361498371.0,-0.1,0.0,-4.38,-17.81
2608,603818,曲美家居,3.83,-2.54,-0.1,109488.0,41927626.0,4.33,3.94,3.77,3.93,3.93,1.52,1.59,-28.06,1.19,2629462965.0,2629462965.0,0.0,0.0,-27.46,40.81
2609,301507,民生健康,13.42,-2.54,-0.35,30806.0,41352759.75,3.85,13.77,13.24,13.71,13.77,2.35,2.79,29.03,3.03,4784959109.0,1483337534.0,0.07,0.22,-14.96,6.59
2610,301258,富士莱,32.55,-2.54,-0.85,10715.0,34899197.0,4.43,33.4,31.92,33.4,33.4,1.61,3.16,34.63,1.55,2983858500.0,1102533600.0,0.18,0.0,5.31,38.33
2611,002107,沃华医药,6.13,-2.54,-0.16,53242.0,32662419.6,3.82,6.28,6.04,6.25,6.29,2.0,0.93,39.6,5.26,3538294848.0,3491750065.0,0.33,0.33,5.15,31.55
2612,003005,竞业达,20.75,-2.54,-0.54,28674.0,59563204.6,4.74,21.38,20.37,21.38,21.29,1.94,2.26,-126.48,2.65,4801315338.0,2634797775.0,0.24,0.24,3.59,8.41
2613,002624,完美世界,18.39,-2.54,-0.48,305539.0,572575533.94,4.03,19.08,18.32,18.81,18.87,0.87,1.67,35.45,5.16,35676018950.0,33612010624.0,0.11,-0.11,21.39,82.08
2614,301011,华立科技,28.74,-2.54,-0.75,31776.0,91358400.95,4.68,29.48,28.1,29.18,29.49,1.33,2.29,60.26,5.57,4215928080.0,3995434455.0,-0.31,-0.14,1.41,12.75
2615,001208,华菱线缆,13.07,-2.54,-0.34,116662.0,152804676.0,3.13,13.35,12.93,13.35,13.41,1.6,4.43,54.88,4.22,6984921680.0,3442608553.0,0.15,0.31,22.61,44.9
2616,688160,步科股份,95.05,-2.55,-2.49,11874.0,114496363.0,4.89,99.33,94.56,97.71,97.54,0.69,1.41,165.33,6.96,8633601180.0,7984200000.0,-0.36,-0.46,12.22,66.58
2617,002176,江特电机,9.54,-2.55,-0.25,616264.0,593005187.13,3.17,9.8,9.49,9.78,9.79,1.0,3.61,-71.28,4.8,16278346043.0,16275422367.0,0.32,0.1,32.32,28.74
2618,832491,奥迪威,33.19,-2.55,-0.87,45996.0,153289016.22,4.9,34.4,32.73,34.2,34.06,0.9,3.98,46.41,4.57,4684542144.0,3835936606.0,-0.12,-0.27,12.2,56.56
2619,000987,越秀资本,7.27,-2.55,-0.19,271394.0,197086186.57,3.75,7.44,7.16,7.42,7.46,1.6,0.54,11.7,1.19,36474552999.0,36454871015.0,0.55,0.83,10.15,6.13
2620,000407,胜利股份,3.44,-2.55,-0.09,139203.0,48034260.2,3.97,3.53,3.39,3.52,3.53,1.18,1.59,17.12,1.0,3027491217.0,3012690809.0,0.0,0.0,2.38,1.78
2621,600590,泰豪科技,9.55,-2.55,-0.25,212399.0,206405753.0,5.51,10.02,9.48,9.79,9.8,1.53,2.52,38.7,2.51,8144906113.0,8056088945.0,-0.1,-0.1,0.32,76.2
2622,300726,宏达电子,38.6,-2.55,-1.01,44533.0,173293142.1,4.22,39.83,38.16,39.62,39.61,0.89,2.08,39.24,3.24,15897018017.0,8277323128.0,0.23,0.05,8.95,26.56
2623,600826,兰生股份,9.92,-2.55,-0.26,110710.0,109859379.0,3.54,10.16,9.8,10.14,10.18,1.5,1.51,64.08,1.73,7296492806.0,7296492806.0,-0.1,0.0,20.98,18.38
2624,688066,航天宏图,34.84,-2.55,-0.91,111225.0,388572899.0,3.89,35.69,34.3,35.69,35.75,1.34,4.26,-18.39,16.87,9102904860.0,9102904860.0,0.0,-0.09,79.87,70.78
2625,001337,四川黄金,27.56,-2.55,-0.72,161420.0,456706096.48,5.13,28.88,27.43,28.3,28.28,2.14,5.6,27.74,7.36,11575200000.0,7949847360.0,0.29,0.07,11.67,33.59
2626,601727,上海电气,8.02,-2.55,-0.21,1279002.0,1033139897.0,3.16,8.23,7.97,8.23,8.23,1.52,1.01,75.93,2.31,124631775521.0,101177429881.0,-0.12,-0.12,7.94,-1.11
2627,603808,歌力思,7.63,-2.55,-0.2,36032.0,27455548.0,4.73,7.89,7.52,7.79,7.83,1.69,0.98,16.55,1.1,2816178659.0,2816178659.0,0.13,0.13,-7.63,9.94
2628,300631,久吾高科,32.54,-2.55,-0.85,39964.0,130132911.4,4.16,33.43,32.04,33.1,33.39,0.86,3.31,52.58,3.14,4068913017.0,3924306298.0,0.28,0.12,34.8,55.54
2629,605068,明新旭腾,33.29,-2.55,-0.87,24500.0,81486650.0,3.51,34.0,32.8,34.0,34.16,0.92,1.51,-91.83,3.58,5397684543.0,5397684543.0,0.12,0.21,81.02,147.51
2630,600812,华北制药,5.73,-2.55,-0.15,147526.0,85180651.0,2.89,5.89,5.72,5.88,5.88,1.74,0.86,39.8,1.8,9831135020.0,9831135020.0,0.0,0.0,-9.91,11.48
2631,603898,好莱客,9.94,-2.55,-0.26,18330.0,18340668.0,7.45,10.57,9.81,10.57,10.2,1.72,0.59,62.84,1.02,3094769916.0,3094769916.0,0.2,0.0,-8.97,6.65
2632,301408,华人健康,12.63,-2.55,-0.33,38646.0,48913508.06,4.24,13.01,12.46,12.97,12.96,1.53,2.59,24.35,2.47,5052126300.0,1884033557.0,0.0,0.08,-19.66,15.55
2633,002350,北京科锐,6.84,-2.56,-0.18,60054.0,41169224.36,4.84,7.06,6.72,7.05,7.02,1.3,1.13,109.16,2.27,3709546441.0,3628972062.0,0.44,0.15,-0.73,-9.64
2634,301322,绿通科技,32.33,-2.56,-0.85,16708.0,54322404.0,4.52,33.5,32.0,32.99,33.18,0.85,1.81,49.84,1.64,4605667399.0,2979720637.0,0.28,0.09,8.34,50.44
2635,600593,大连圣亚,34.23,-2.56,-0.9,32936.0,112320210.0,3.79,35.15,33.82,35.13,35.13,1.08,2.56,-138.65,33.33,4408824000.0,4408824000.0,0.06,0.09,13.49,-5.65
2636,605299,舒华体育,9.5,-2.56,-0.25,32598.0,31231984.0,3.49,9.78,9.44,9.75,9.75,0.81,0.8,96.33,3.21,3887651969.0,3887651969.0,-0.11,-0.11,5.44,23.54
2637,605099,共创草坪,30.78,-2.56,-0.81,19509.0,60422851.0,3.7,31.62,30.45,31.55,31.59,0.92,0.49,17.97,4.37,12388043529.0,12340298670.0,-0.13,-0.03,-9.12,51.33
2638,000825,太钢不锈,3.8,-2.56,-0.1,236388.0,90403003.85,3.33,3.91,3.78,3.9,3.9,1.33,0.41,27.54,0.66,21645741625.0,21645741625.0,0.26,0.26,2.7,9.2
2639,688689,银河微电,27.38,-2.56,-0.72,28976.0,78616379.0,6.01,28.15,26.46,28.1,28.1,1.66,2.25,64.83,2.97,3529368712.0,3529368712.0,0.59,0.59,18.63,30.63
2640,300182,捷成股份,5.72,-2.56,-0.15,470923.0,268957675.11,3.92,5.84,5.61,5.84,5.87,1.26,2.08,52.4,1.82,15237082615.0,12920919766.0,0.0,0.0,4.95,-2.56
2641,600343,航天动力,14.46,-2.56,-0.38,97662.0,141598774.0,2.9,14.78,14.35,14.78,14.84,1.65,1.53,-63.1,6.63,9228463792.0,9228463792.0,-0.21,-0.14,18.23,37.71
2642,000927,中国铁物,2.66,-2.56,-0.07,472784.0,125994165.0,3.3,2.72,2.63,2.72,2.73,1.47,0.78,25.15,1.7,16093940685.0,16093932545.0,0.38,0.38,3.5,2.31
2643,688172,燕东微,22.42,-2.56,-0.59,52899.0,118812676.0,4.65,23.07,22.0,23.07,23.01,1.52,0.9,125.45,1.71,32015268935.0,13121345603.0,0.04,0.0,13.86,11.82
2644,301318,维海德,30.44,-2.56,-0.8,14369.0,43976752.65,4.8,31.6,30.1,31.28,31.24,1.85,1.89,31.18,2.22,4113383865.0,2315379667.0,0.0,0.13,-8.56,4.43
2645,000025,特  力Ａ,17.11,-2.56,-0.45,62001.0,106641651.44,3.64,17.57,16.93,17.56,17.56,1.52,1.58,43.89,4.17,7375407855.0,6720437055.0,0.18,0.0,-0.52,4.2
2646,000565,渝三峡Ａ,8.0,-2.56,-0.21,87189.0,69820553.0,4.14,8.21,7.87,8.21,8.21,1.47,2.01,90.29,2.77,3468737760.0,3468737760.0,0.25,0.13,-20.71,48.15
2647,688389,普门科技,13.68,-2.56,-0.36,29719.0,41053767.0,3.06,14.06,13.63,14.0,14.04,1.54,0.69,24.11,2.85,5861684786.0,5861684786.0,0.15,0.15,5.31,-6.37
2648,300402,宝色股份,17.52,-2.56,-0.46,22178.0,39059917.0,4.12,18.07,17.33,17.92,17.98,1.37,0.91,67.67,2.93,4323769507.0,4268196067.0,0.06,0.0,-10.48,19.51
2649,002452,长高电新,7.62,-2.56,-0.2,190049.0,144778012.29,3.07,7.76,7.52,7.76,7.82,2.2,3.68,22.4,1.91,4726930488.0,3931194500.0,0.13,0.0,9.17,3.81
2650,603077,和邦生物,1.9,-2.56,-0.05,1034442.0,197455797.0,4.1,1.96,1.88,1.95,1.95,1.18,1.17,162.05,0.93,16779602483.0,16779602483.0,0.53,0.53,8.57,-6.86
2651,688363,华熙生物,54.03,-2.56,-1.42,24090.0,130959939.0,3.37,55.53,53.66,55.46,55.45,1.29,0.5,58.92,3.7,26025075415.0,26025075415.0,0.0,0.0,4.69,6.09
2652,002201,九鼎新材,7.59,-2.57,-0.2,83355.0,63404007.0,4.36,7.82,7.48,7.8,7.79,1.34,1.38,55.83,4.37,4945919069.0,4569357758.0,0.26,0.13,11.62,46.53
2653,600584,长电科技,38.64,-2.57,-1.02,541834.0,2113893619.0,3.83,39.8,38.28,39.7,39.66,1.41,3.03,73.43,2.48,69142978985.0,69142978985.0,0.03,0.05,13.75,-5.15
2654,301301,川宁生物,11.01,-2.57,-0.29,124273.0,137436211.0,4.42,11.39,10.89,11.39,11.3,1.87,2.01,26.99,3.16,24553235850.0,6801783751.0,0.18,0.27,-10.12,-5.0
2655,002892,科力尔,15.56,-2.57,-0.41,217686.0,341146614.59,4.57,16.16,15.43,15.87,15.97,1.0,4.5,198.32,9.02,11572764938.0,7524009105.0,0.19,-0.06,12.18,21.66
2656,300375,鹏翎股份,4.93,-2.57,-0.13,151368.0,74766380.0,3.75,5.06,4.87,5.03,5.06,1.44,2.97,68.25,1.63,3745512373.0,2512018519.0,0.0,-0.2,-1.79,7.88
2657,000910,大亚圣象,7.96,-2.57,-0.21,36081.0,28947122.55,3.79,8.25,7.94,8.14,8.17,1.49,0.66,61.1,0.65,4357284100.0,4355588620.0,0.0,0.0,5.57,3.65
2658,600088,中视传媒,16.27,-2.57,-0.43,28108.0,45934198.0,3.77,16.75,16.12,16.75,16.7,1.17,0.71,161.92,5.0,6470683128.0,6470683128.0,-0.12,-0.18,1.88,-8.75
2659,603661,恒林股份,31.87,-2.57,-0.84,8005.0,25717978.0,3.58,32.74,31.57,32.7,32.71,1.45,0.58,12.22,1.17,4432066278.0,4432066278.0,-0.13,-0.25,4.63,6.52
2660,603062,麦加芯彩,49.66,-2.57,-1.31,7066.0,35641617.0,6.12,52.52,49.4,50.9,50.97,1.63,1.87,24.36,2.7,5363280000.0,1881438624.0,0.08,-0.04,11.75,42.17
2661,002985,北摩高科,25.76,-2.57,-0.68,26288.0,68214389.51,3.56,26.52,25.58,26.49,26.44,1.55,1.5,52.78,3.33,8548548736.0,4525279628.0,0.16,0.08,-13.21,9.71
2662,300746,汉嘉设计,14.0,-2.57,-0.37,27081.0,37886254.74,4.31,14.37,13.75,14.35,14.37,1.53,1.22,105.15,4.16,3160336592.0,3098626650.0,0.29,0.07,-10.37,22.7
2663,002422,科伦药业,36.33,-2.57,-0.96,69260.0,254470607.04,3.35,37.47,36.22,37.2,37.29,1.21,0.53,29.01,2.45,58057279005.0,47442883066.0,0.17,0.19,-0.41,23.45
2664,688589,力合微,25.02,-2.57,-0.66,36394.0,90721163.0,5.3,25.75,24.39,25.68,25.68,1.15,2.5,73.17,3.79,3636114316.0,3636114316.0,0.08,0.24,17.3,10.86
2665,300239,东宝生物,5.31,-2.57,-0.14,50476.0,26954729.64,4.04,5.48,5.26,5.46,5.45,1.27,0.86,42.63,1.88,3152058124.0,3131635068.0,0.0,0.0,-7.01,-14.9
2666,300534,陇神戎发,9.48,-2.57,-0.25,48939.0,46497105.0,3.7,9.71,9.35,9.71,9.73,1.47,1.62,51.43,4.16,2875710600.0,2863448106.0,0.32,0.11,-3.46,9.22
2667,002390,信邦制药,3.41,-2.57,-0.09,166728.0,57197266.0,2.86,3.49,3.39,3.48,3.5,1.16,0.86,30.92,0.99,6628534870.0,6573860178.0,-0.29,0.0,-3.13,-24.56
2668,300525,博思软件,13.64,-2.57,-0.36,111462.0,152341156.58,3.5,14.0,13.51,14.0,14.0,1.5,1.79,-124.14,4.14,10341988383.0,8481894081.0,0.29,0.22,-4.75,-11.77
2669,002394,联发股份,10.61,-2.57,-0.28,68636.0,72916928.64,4.87,10.94,10.41,10.94,10.89,0.83,2.12,9.32,0.81,3434457000.0,3430060280.0,0.47,0.47,28.76,42.99
2670,600080,金花股份,6.82,-2.57,-0.18,36105.0,24755421.0,3.29,7.01,6.78,7.0,7.0,1.94,0.97,205.46,1.64,2545703344.0,2545703344.0,0.15,0.29,-4.88,-12.34
2671,001279,强邦新材,38.83,-2.58,-1.03,11773.0,46005725.52,3.31,39.92,38.6,39.89,39.86,1.58,3.13,97.81,6.26,6212800000.0,1460938639.0,-0.05,-0.28,-3.96,-5.29
2672,002573,清新环境,3.77,-2.58,-0.1,96938.0,36609716.0,3.62,3.86,3.72,3.84,3.87,1.51,0.69,214.48,0.9,5335556888.0,5326057996.0,0.53,0.53,-4.31,-5.28
2673,300841,康华生物,73.5,-2.58,-1.95,20116.0,149005346.75,5.1,76.55,72.7,75.31,75.45,1.25,1.69,41.7,2.78,9551097077.0,8741301713.0,0.14,-0.01,12.66,37.28
2674,603366,日出东方,9.45,-2.58,-0.25,125703.0,119229225.0,3.92,9.73,9.35,9.73,9.7,1.44,1.55,93.01,1.85,7683304554.0,7683304554.0,-0.11,0.0,-5.22,-18.95
2675,603387,基蛋生物,7.94,-2.58,-0.21,58457.0,46703124.0,3.31,8.15,7.88,8.15,8.15,2.91,1.15,18.5,1.5,4026798925.0,4026798925.0,0.0,0.0,0.63,-1.61
2676,603290,斯达半导,105.4,-2.58,-2.79,58542.0,619522974.0,4.37,108.23,103.5,107.6,108.19,1.56,2.44,45.82,3.71,25240503316.0,25240503316.0,0.06,0.35,29.63,18.19
2677,301136,招标股份,10.94,-2.58,-0.29,25433.0,27861923.52,4.54,11.27,10.76,11.23,11.23,2.36,0.92,-121.78,2.09,3010740731.0,3010740731.0,0.37,0.09,-11.35,-7.6
2678,002951,金时科技,15.09,-2.58,-0.4,19967.0,30348344.0,4.78,15.67,14.93,15.5,15.49,1.3,0.49,-142.97,3.46,6111450000.0,6111399071.0,0.07,-0.2,9.67,143.78
2679,688607,康众医疗,30.91,-2.58,-0.82,25151.0,79222687.0,5.07,32.19,30.58,31.8,31.73,1.73,2.85,-1842.08,3.18,2724068225.0,2724068225.0,-0.29,-0.35,62.94,134.34
2680,300102,乾照光电,12.1,-2.58,-0.32,177928.0,216907436.0,3.46,12.45,12.02,12.45,12.42,1.72,1.94,80.42,2.65,11136039742.0,11087712645.0,0.25,0.08,5.4,17.25
2681,002810,山东赫达,12.83,-2.58,-0.34,34551.0,44631341.0,4.25,13.3,12.74,13.1,13.17,1.73,1.08,19.74,2.0,4466596594.0,4105729493.0,0.23,0.23,-1.69,1.83
2682,605300,佳禾食品,12.07,-2.58,-0.32,41016.0,49730953.0,3.07,12.38,12.0,12.37,12.39,1.26,0.9,220.57,1.92,5484591066.0,5484591066.0,0.0,0.08,-13.6,-9.79
2683,603339,四方科技,14.32,-2.59,-0.38,43854.0,63393549.0,4.69,14.85,14.16,14.68,14.7,1.51,1.42,31.96,1.72,4431197626.0,4431197626.0,0.0,-0.07,19.13,15.39
2684,301371,敷尔佳,24.4,-2.59,-0.65,11752.0,28827164.8,3.75,25.17,24.23,25.12,25.05,1.73,1.52,27.63,2.31,12690537600.0,1891717360.0,0.0,0.08,-4.76,-12.61
2685,300077,国民技术,24.44,-2.59,-0.65,226955.0,554758728.16,4.82,25.08,23.87,25.08,25.09,1.97,4.01,-193.73,14.26,14251616548.0,13841041656.0,0.12,-0.12,-6.32,2.52
2686,002857,三晖电气,23.35,-2.59,-0.62,22048.0,51694138.0,4.96,24.23,23.04,23.9,23.97,0.96,1.72,-92.46,5.89,3016126505.0,2988800000.0,0.09,-0.17,19.44,86.06
2687,688101,三达膜,15.8,-2.59,-0.42,18498.0,29335361.0,3.64,16.23,15.64,16.12,16.22,1.47,0.56,13.43,1.24,5245790643.0,5245790643.0,0.06,0.0,13.42,20.7
2688,002969,嘉美包装,3.38,-2.59,-0.09,92128.0,31328058.0,3.75,3.48,3.35,3.47,3.47,1.51,0.97,81.79,1.39,3229426097.0,3210243022.0,0.3,0.3,-3.15,9.03
2689,603396,金辰股份,26.33,-2.59,-0.7,22110.0,58731740.0,4.48,27.27,26.06,27.03,27.03,1.67,1.6,47.49,1.42,3647428496.0,3647428496.0,0.11,0.11,1.86,-1.57
2690,600444,国机通用,16.94,-2.59,-0.45,35426.0,60173536.0,4.49,17.46,16.68,17.4,17.39,1.98,2.42,38.68,3.42,2480387528.0,2480387528.0,0.24,0.0,4.18,12.19
2691,301207,华兰疫苗,16.93,-2.59,-0.45,19691.0,33449424.5,3.51,17.38,16.77,17.38,17.38,1.53,0.33,244.63,1.72,10175395575.0,10168973180.0,0.18,0.18,0.12,-2.2
2692,688677,海泰新光,45.92,-2.59,-1.22,10694.0,49399992.0,3.59,47.14,45.45,47.01,47.14,1.27,0.89,36.97,4.37,5504751840.0,5504751840.0,-0.22,-0.02,18.08,23.87
2693,002365,永安药业,17.27,-2.59,-0.46,67997.0,118254893.46,3.55,17.8,17.17,17.7,17.73,1.51,2.77,203.64,2.59,5089166775.0,4240822944.0,-0.12,-0.17,-38.54,118.88
2694,688238,和元生物,7.89,-2.59,-0.21,139856.0,110522009.0,4.94,8.17,7.77,8.15,8.1,1.8,2.18,-24.49,3.33,5120899563.0,5058639573.0,-0.38,-0.25,26.04,59.72
2695,603285,键邦股份,25.61,-2.59,-0.68,32577.0,83947485.0,4.45,26.51,25.34,26.15,26.29,0.84,5.23,29.41,2.5,4097600000.0,1595420536.0,0.04,-0.12,9.4,13.32
2696,002162,悦心健康,4.14,-2.59,-0.11,107246.0,44525732.38,4.0,4.26,4.09,4.26,4.25,1.32,1.17,1076.83,4.64,3807561995.0,3802565661.0,0.49,0.24,-3.72,19.65
2697,603860,中公高科,29.25,-2.6,-0.78,10481.0,30776804.0,3.46,30.04,29.0,29.91,30.03,2.25,1.57,-2942.76,2.46,1950390000.0,1950390000.0,0.17,0.1,-5.34,-0.31
2698,603056,德邦股份,15.74,-2.6,-0.42,81794.0,129887240.0,2.35,16.1,15.72,16.1,16.16,1.59,0.8,153.91,1.92,16051894207.0,16051894207.0,-0.13,-0.06,-0.88,10.92
2699,601226,华电科工,6.75,-2.6,-0.18,92527.0,62802620.0,4.18,6.96,6.67,6.93,6.93,1.47,0.8,72.73,1.81,7868625525.0,7845009975.0,0.3,0.45,10.84,0.3
2700,603373,安邦护卫,48.98,-2.6,-1.31,9032.0,44209737.0,3.24,50.15,48.52,49.85,50.29,1.0,1.99,46.56,2.93,5266666680.0,2225166690.0,-0.1,0.04,3.16,66.66
